"SLA195304140","DET",6,0,1,0,0,"",0,6,"peskj101","L","peskj101","L","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","","","","6","F","T",11,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","marld101",1,6,0,0,0,0,0,0,0,42
"SLA195304140","DET",6,0,2,0,0,"",0,6,"kuenh101","R","kuenh101","R","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","","","","S7","F","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"SLA195304140","DET",6,0,2,0,0,"",0,6,"frieo101","R","frieo101","R","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","kuenh101","","","6","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"6","","","","F","F","F","F","F","F","F","F","F","trucv101","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,44
"SLA195304140","DET",6,1,0,0,0,"",0,6,"mossl101","R","mossl101","R","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","","S9","T","F",2,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"SLA195304140","DET",6,1,0,0,0,"",0,6,"huntb105","R","huntb105","R","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","mossl101","","","6(1)/FO.B-2(E6/TH)","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",1,6,"T",0,"N",0,"N",2,0,0,0,"","6","","","F","F","F","F","F","F","F","F","F","madid101","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,46
"SLA195304140","DET",6,1,1,0,0,"",0,6,"trucv101","R","trucv101","R","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","huntb105","","8.2-3","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"8","","","","F","F","F","F","F","F","F","F","F","","madid101","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,47
"SLA195304140","DET",6,1,2,0,0,"",0,6,"grotj102","R","grotj102","R","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","huntb105","S7.3-H","F","F",8,1,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,4,"","","","","F","F","F","F","F","F","F","F","F","","","madid101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"SLA195304140","DET",6,1,2,0,0,"",0,7,"younb101","L","younb101","L","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","grotj102","","","SB2","F","F",4,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","madid101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,49
"SLA195304140","DET",6,1,2,0,0,"",0,7,"younb101","L","younb101","L","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","grotj102","","S8.2-H","F","F",4,2,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","madid101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,50
"SLA195304140","DET",6,1,2,0,0,"",0,8,"dyckj101","R","dyckj101","R","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","younb101","","","W.1-2","F","F",7,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","madid101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,51
"SLA195304140","DET",6,1,2,0,0,"",0,8,"wertv101","L","wertv101","L","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","dyckj101","younb101","","W.2-3;1-2","F","F",9,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","madid101","madid101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"SLA195304140","DET",6,1,2,0,0,"",0,8,"ellib103","R","ellib103","R","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","wertv101","dyckj101","younb101","WP.3-H;2-3;1-2","F","F",5,5,9,"F","F",0,"F","F",0,"F","F",0,"T","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,3,4,"","","","","F","F","F","F","F","F","F","F","F","madid101","madid101","madid101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"SLA195304140","DET",6,1,2,0,0,"",0,9,"ellib103","R","ellib103","R","madid101","R","madid101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","wertv101","dyckj101","W","F","F",5,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","madid101","madid101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
