"MIN196904180","CAL",4,1,2,0,0,"",0,1,"quilf101","R","quilf101","R","may-r101","L","may-r101","L","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","cardl101","allib103","","S8.2-H;1X3(85)","F","F",5,8,20,"T","T",1,"F","F",1,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","85","","","F","F","F","F","F","F","F","F","F","may-r101","may-r101","","F","F","F","F","F","","","","",0,5,0,0,8,0,0,0,0,31
"MIN196904180","CAL",5,0,0,0,0,"",0,2,"stuad101","R","stuad101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","","","","K/C","T","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"MIN196904180","CAL",5,0,1,0,0,"",0,2,"rodra101","R","rodra101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","","","","63","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,33
"MIN196904180","CAL",5,0,2,0,0,"",0,2,"egant101","R","egant101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","","","","K/C","F","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,34
"MIN196904180","CAL",5,1,0,0,0,"",0,2,"hallt101","L","hallt101","L","may-r101","L","may-r101","L","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","","","","13","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,35
"MIN196904180","CAL",5,1,1,0,0,"",0,2,"tovac101","R","tovac101","R","may-r101","L","may-r101","L","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","","","","63","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,36
"MIN196904180","CAL",5,1,2,0,0,"",0,2,"carer001","L","carer001","L","may-r101","L","may-r101","L","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","","","","6/P","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,37
"MIN196904180","CAL",6,0,0,0,0,"",0,2,"knoob101","R","knoob101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","","","","W","T","F",4,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,38
"MIN196904180","CAL",6,0,0,0,0,"",0,2,"vossb101","L","vossb101","L","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","knoob101","","","W.1-2","F","T",11,9,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","hallt101","","","F","F","F","F","F","","","","may-r101",1,0,0,0,0,0,0,0,0,39
"MIN196904180","CAL",6,0,0,0,0,"",0,2,"johnj002","L","johnj002","L","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","vossb101","knoob101","","36(1)/FO.2-3","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","36","","","F","F","F","F","F","F","F","F","F","hallt101","hallt101","","F","F","F","F","F","","","","",0,6,0,0,3,0,0,0,0,40
"MIN196904180","CAL",6,0,1,0,0,"",0,2,"fregj101","R","fregj101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","johnj002","","knoob101","46(1)3/GDP","F","F",6,2,2,"T","T",0,"F","F",2,"T","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"63","46","","","F","F","F","F","F","F","F","F","F","hallt101","","hallt101","F","F","F","F","F","","","","",0,6,3,0,4,6,0,0,0,41
"MIN196904180","CAL",6,1,0,0,0,"",0,2,"killh102","R","killh102","R","fishe102","R","fishe102","R","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","","","","S5.B-2(E5)","T","F",3,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"","F","F","",1,5,"F",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,42
"MIN196904180","CAL",6,1,0,0,0,"",0,2,"olivt102","L","olivt102","L","fishe102","R","fishe102","R","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","","killh102","","S8.2-3","F","F",9,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","fishe102","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"MIN196904180","CAL",6,1,0,0,0,"",0,2,"allib103","R","allib103","R","fishe102","R","fishe102","R","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","olivt102","","killh102","S7.3-H;1-3","F","F",7,5,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,3,0,4,"","","","","F","F","F","F","F","F","F","F","F","fishe102","","fishe102","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"MIN196904180","CAL",6,1,0,0,0,"",0,3,"mittg101","R","mittg101","R","fishe102","R","fishe102","R","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","allib103","","olivt102","S8.3-H;1X3(85)","F","F",2,6,20,"T","T",1,"F","F",1,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,4,"","85","","","F","F","F","F","F","F","F","F","F","fishe102","","fishe102","F","F","F","F","F","","","","",0,5,0,0,8,0,0,0,0,45
"MIN196904180","CAL",6,1,1,0,0,"",0,4,"cardl101","R","cardl101","R","fishe102","R","fishe102","R","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","mittg101","","","54(1)/FO","F","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","fishe102","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,46
"MIN196904180","CAL",6,1,2,0,0,"",0,4,"quilf101","R","quilf101","R","fishe102","R","fishe102","R","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","cardl101","","","54(1)/FO","F","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","fishe102","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,47
"MIN196904180","CAL",7,0,0,0,0,"",0,4,"johnl104","R","johnl104","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","","","","S8","T","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"MIN196904180","CAL",7,0,0,0,0,"",0,4,"reicr101","R","reicr101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","johnl104","","","WP.1-2#","F","F",7,4,9,"F","F",0,"F","F",0,"F","F",0,"T","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","hallt101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,49
"MIN196904180","CAL",7,0,0,0,0,"",0,4,"reicr101","R","reicr101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","","johnl104","","WP.2-3#","F","F",7,4,9,"F","F",0,"F","F",0,"F","F",0,"T","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","hallt101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,50
"MIN196904180","CAL",7,0,0,0,0,"",0,4,"reicr101","R","reicr101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","","","johnl104","K","F","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","hallt101","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,51
"MIN196904180","CAL",7,0,1,0,0,"",0,4,"stuad101","R","stuad101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","","","johnl104","W","F","F",3,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","hallt101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"MIN196904180","CAL",7,0,1,0,0,"",0,4,"rodra101","R","rodra101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","stuad101","","johnl104","9","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"9","","","","F","F","F","F","F","F","F","F","F","hallt101","","hallt101","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,53
"MIN196904180","CAL",7,0,2,0,0,"",0,4,"egant101","R","egant101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","stuad101","","johnl104","9","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"9","","","","F","F","F","F","F","F","F","F","F","hallt101","","hallt101","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,54
"MIN196904180","CAL",7,1,0,0,0,"",0,4,"hallt101","L","hallt101","L","fishe102","R","fishe102","R","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","","","","K","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,55
"MIN196904180","CAL",7,1,1,0,0,"",0,4,"tovac101","R","tovac101","R","fishe102","R","fishe102","R","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","","","","K","F","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,56
"MIN196904180","CAL",7,1,2,0,0,"",0,4,"carer001","L","carer001","L","fishe102","R","fishe102","R","egant101","stuad101","knoob101","rodra101","fregj101","reicr101","johnj002","johnl104","","","","43","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,57
"MIN196904180","CAL",8,0,0,0,0,"",0,4,"knoob101","R","knoob101","R","hallt101","L","hallt101","L","mittg101","killh102","carer001","quilf101","cardl101","allib103","tovac101","olivt102","","","","8/L","T","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,58
