"MIL200704020","LAN",3,0,1,1,2,"FBCS",1,2,"lowed001","R","lowed001","R","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22
"MIL200704020","LAN",3,0,2,2,2,"LBBFX",1,2,"pierj002","L","pierj002","L","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","63/G","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,23
"MIL200704020","LAN",3,1,0,2,0,"BBX",1,2,"estrj001","L","estrj001","L","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","","","","S8/G","T","F",2,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"MIL200704020","LAN",3,1,0,3,2,">FCBBB>B",1,2,"jenkg001","L","jenkg001","L","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","estrj001","","","W.1-2","F","F",7,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","lowed001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"MIL200704020","LAN",3,1,0,2,0,"BBX",1,2,"hartc001","R","hartc001","R","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","jenkg001","estrj001","","9/L+.2-3","F","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,3,0,"9","","","","F","F","F","F","F","F","F","F","F","lowed001","lowed001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,26
"MIL200704020","LAN",3,1,1,0,1,"CX",1,2,"counc001","L","counc001","L","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","jenkg001","","estrj001","9!/SF/F-.3-H","F","F",5,8,2,"T","F",0,"F","T",1,"F","F",1,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,4,"9","","","","F","F","F","F","F","F","F","F","F","lowed001","","lowed001","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,27
"MIL200704020","LAN",3,1,2,0,1,"FX",1,3,"sheeb001","R","sheeb001","R","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","jenkg001","","","53/G","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"53","","","","F","F","F","F","F","F","F","F","F","lowed001","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,28
"MIL200704020","LAN",4,0,0,0,0,"X",1,3,"martr004","R","martr004","R","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","8/F","T","F",2,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,29
"MIL200704020","LAN",4,0,1,2,0,"BBX",1,3,"garcn001","R","garcn001","R","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","9/F","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,30
"MIL200704020","LAN",4,0,2,2,1,"CBBX",1,3,"kentj001","R","kentj001","R","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","8/F","F","F",4,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,31
"MIL200704020","LAN",4,1,0,1,1,"BCX",1,3,"weekr001","R","weekr001","R","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","","","","43/G","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,32
"MIL200704020","LAN",4,1,1,3,2,"BCCBBB",1,3,"hardj003","R","hardj003","R","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","","","","W","F","F",6,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"MIL200704020","LAN",4,1,1,0,1,"FX",1,3,"fielp001","L","fielp001","L","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","hardj003","","","S9/L+.1-2","F","F",3,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","lowed001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"MIL200704020","LAN",4,1,1,1,2,"BCSS",1,3,"hallb001","R","hallb001","R","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","fielp001","hardj003","","K","F","F",8,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","lowed001","lowed001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,35
"MIL200704020","LAN",4,1,2,2,1,"BFBX",1,3,"estrj001","L","estrj001","L","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","fielp001","hardj003","","S7/L.2-H;1-2","F","F",2,5,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,4,0,"","","","","F","F","F","F","F","F","F","F","F","lowed001","lowed001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,36
"MIL200704020","LAN",4,1,2,0,0,"X",1,4,"jenkg001","L","jenkg001","L","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","estrj001","fielp001","","D7/F.2-H;1-H","F","F",7,6,21,"T","T",2,"F","F",0,"F","F",2,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",2,4,4,0,"","","","","F","F","F","F","F","F","F","F","F","lowed001","lowed001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,37
"MIL200704020","LAN",4,1,2,0,0,"X",1,6,"hartc001","R","hartc001","R","lowed001","R","lowed001","R","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","ethia001","","jenkg001","","8/F","F","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"8","","","","F","F","F","F","F","F","F","F","F","","lowed001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,38
"MIL200704020","LAN",5,0,0,1,1,"FBX",1,6,"gonzl001","L","gonzl001","L","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","9/F","T","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,39
"MIL200704020","LAN",5,0,1,1,0,"BX",1,6,"betew001","L","betew001","L","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","63/G","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,40
"MIL200704020","LAN",5,0,2,2,2,"BCBFX",1,6,"ethia001","L","ethia001","L","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","6!3/G","F","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,41
"MIL200704020","LAN",5,1,0,2,1,"..CBBX",1,6,"counc001","L","counc001","L","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","43/G","T","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,42
"MIL200704020","LAN",5,1,1,1,2,"BCSS",1,6,"sheeb001","R","sheeb001","R","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","K23","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"23","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,2,0,0,0,0,43
"MIL200704020","LAN",5,1,2,3,2,"BBFFF*BX",1,6,"weekr001","R","weekr001","R","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","53/G","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,44
"MIL200704020","LAN",6,0,0,0,2,"CFX",1,6,"martr003","R","martr003","R","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","63/G","T","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,45
"MIL200704020","LAN",6,0,1,0,1,"CX",1,6,"clarb003","R","clarb003","R","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","53/G","F","F",9,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,46
"MIL200704020","LAN",6,0,2,1,1,"BCX",1,6,"pierj002","L","pierj002","L","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","9/L-","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,47
"MIL200704020","LAN",6,1,0,1,1,"CBX",1,6,"hardj003","R","hardj003","R","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","4/P","T","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,48
"MIL200704020","LAN",6,1,1,0,1,"CX",1,6,"fielp001","L","fielp001","L","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","43/G","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,49
"MIL200704020","LAN",6,1,2,0,0,"X",1,6,"hallb001","R","hallb001","R","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","HR/9/L","F","F",8,4,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"L","F","F","9",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,50
"MIL200704020","LAN",6,1,2,1,1,"FBX",1,7,"estrj001","R","estrj001","R","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","53/G","F","F",2,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,51
"MIL200704020","LAN",7,0,0,3,2,"BBFBCX",1,7,"martr004","R","martr004","R","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","8/L","T","F",2,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,52
"MIL200704020","LAN",7,0,1,1,0,"BX",1,7,"garcn001","R","garcn001","R","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","8/F","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,53
"MIL200704020","LAN",7,0,2,0,1,"CX",1,7,"kentj001","R","kentj001","R","sheeb001","R","sheeb001","R","estrj001","fielp001","weekr001","counc001","hardj003","jenkg001","hallb001","hartc001","","","","9/F9LF","F","F",4,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","T","9LF",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,54
"MIL200704020","LAN",7,1,0,1,1,"BFX",1,7,"jenkg001","L","jenkg001","L","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","43/G+","T","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,55
"MIL200704020","LAN",7,1,1,3,2,"FBFBFFBS",1,7,"hartc001","R","hartc001","R","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","K","F","F",9,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,56
"MIL200704020","LAN",7,1,2,2,2,"CBBFC",1,7,"counc001","L","counc001","L","hendm001","L","hendm001","L","martr004","garcn001","kentj001","betew001","martr003","gonzl001","pierj002","clarb003","","","","K","F","F",5,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,57
